geo_id,name,county,pop,pctgqtract,urban_type,leb,leb_pctile,hpi,hpi_pctile,hpi_quartile,hpi_least_healthy_25pct,economic,economic_pctile,education,education_pctile,insurance,insurance_pctile,clean_enviro,clean_enviro_pctile,housing,housing_pctile,neighborhood,neighborhood_pctile,social,social_pctile,transportation,transportation_pctile,abovepoverty,abovepoverty_pctile,automobile,automobile_pctile,bachelorsed,bachelorsed_pctile,censusresponse,censusresponse_pctile,commute,commute_pctile,dieselpm,dieselpm_pctile,employed,employed_pctile,h20contam,h20contam_pctile,homeownership,homeownership_pctile,houserepair,houserepair_pctile,inhighschool,inhighschool_pctile,inpreschool,inpreschool_pctile,insured,insured_pctile,ownsevere,ownsevere_pctile,ozone,ozone_pctile,parkaccess,parkaccess_pctile,percapitaincome,percapitaincome_pctile,pm25,pm25_pctile,rentsevere,rentsevere_pctile,retail,retail_pctile,treecanopy,treecanopy_pctile,uncrowded,uncrowded_pctile,voting,voting_pctile,latino_pct,white_pct,black_pct,asian_pct,multiple_pct,native_am_pct,pacific_isl_pct,other_pct,leb_cdc,leb_se,leb_flag,income_quartile,majority_minority
06059075514,"Census Tract 755.14, Orange County, California",Orange,4192,0.001908397,urban_area,81.5,0.640179718,-0.433670007,0.247496791,1,Yes,-0.447765162,0.307958922,-0.314149209,0.335815148,-2.506709799,0.022978177,-0.396569838,0.304749679,-1.351396515,0.027599487,-0.956901191,0.045956354,0.030634908,0.467394095,0.379198332,0.899743261,0.463263359,0.140693196,0.976,0.735044929,0.184698609,0.310397946,0.708,0.463157895,0.110756609,0.761103979,0.568801413,0.07843389,0.788,0.785044929,390.9602855,0.582220796,0.173496077,0.076893453,0.944680851,0.03478819,1,0.630166881,0.357142857,0.289345315,0.695619335,0.022978177,0.073170732,0.766367137,0.04939042,0.409306804,0.084256009,0.063799743,18745,0.161232349,11.8470624,0.29139923,0.425641026,0.06508344,1.832617491,0.38690629,0.040545917,0.335430039,0.68700959,0.031707317,0.7753658,0.442747112,0.742,0.113,0.023,0.112,0.008,0,0,0.001,81.5,2.2823,3,Q1_low,1
06059075515,"Census Tract 755.15, Orange County, California",Orange,21127,0.021015762,urban_area,82.4,0.742747112,0.048172024,0.516816431,3,No,0.088155103,0.524133504,0.223734005,0.637997433,0.352551618,0.554942234,-0.291538578,0.344672657,-0.266773701,0.292811297,-0.089693219,0.335558408,-0.006229401,0.455198973,-0.049041262,0.407445443,0.689021786,0.443902439,0.928,0.335686778,0.53546928,0.798844673,0.634277018,0.245827985,0.080119265,0.659435173,0.39029271,0.155198973,0.734,0.485044929,443.1543377,0.469062901,0.298053051,0.176379974,0.953292496,0.054043646,1,0.630166881,0.345021038,0.272657253,0.920083536,0.554942234,0.028061224,0.961874198,0.04901945,0.419512195,0.613795358,0.254813864,41658,0.671245186,11.77284037,0.316816431,0.203501094,0.664955071,22.32695649,0.948395379,0.038286175,0.295378691,0.86462825,0.247368421,0.831610398,0.663414634,0.284,0.273,0.016,0.394,0.027,0,0.005,0,82.4,1.9927,2,Q3,1
06059075603,"Census Tract 756.03, Orange County, California",Orange,4120,0.007281553,urban_area,83.2,0.813286264,0.707323644,0.889345315,4,No,0.973499074,0.877920411,0.887306328,0.892426187,0.926793044,0.841206675,0.024503866,0.472015404,0.63153392,0.858408216,-0.992913529,0.035815148,1.298473898,0.955070603,0.067420076,0.614249037,0.898543689,0.8957638,0.98,0.786392811,0.454766875,0.716816431,0.842,0.907958922,0.031894014,0.325160462,0.04967713,0.828754814,0.823,0.920795892,390.9602855,0.582220796,0.789017341,0.81745828,1,0.809435173,1,0.630166881,1,0.950898588,0.965163934,0.841206675,0.084388186,0.689666239,0.04978792,0.396790757,0,0.016559692,50578,0.779204108,11.82899043,0.297817715,0.22807017500000001,0.583825417,4.705167752,0.648267009,0.043122867,0.384724005,0.98699422,0.851861361,0.908910849,0.973555841,0.197,0.7,0.001,0.077,0.003,0.016,0,0.005,83.2,1.5646,3,Q4_high,1
06059075604,"Census Tract 756.04, Orange County, California",Orange,7867,0,urban_area,83.1,0.805905006,0.685523731,0.878690629,4,No,0.793140931,0.819255456,1.163292576,0.959563543,1.16433679,0.947111682,-0.055185881,0.432349166,0.726348191,0.9042362,-0.336135964,0.216688062,1.333310248,0.962130937,-0.390973213,0.109435173,0.931740181,0.960590501,0.928,0.335686778,0.667466575,0.910269576,0.843003889,0.910526316,0,0.014890886,0.01921177,0.936842105,0.692,0.277920411,517.7450891,0.37817715,0.889167862,0.950834403,0.994392523,0.525481386,1,0.630166881,0.951086957,0.899229782,0.98381213,0.947111682,0.09,0.647047497,0.04901945,0.419512195,0.398423935,0.164184852,70485,0.91720154,11.63920834,0.362130937,0.171428571,0.768677792,2.563676715,0.478690629,0.113687608,0.830937099,0.974533716,0.740821566,0.914886298,0.986007702,0.113,0.697,0,0.169,0.021,0,0,0,83.1,1.3241,3,Q4_high,1
06059075605,"Census Tract 756.05, Orange County, California",Orange,6113,0.002944544,urban_area,79.3,0.373106547,0.788546228,0.918998716,4,No,0.934930729,0.867522465,0.97589096,0.915404365,0.714249711,0.732991014,0.035020707,0.47804878,0.922118291,0.961745828,0.124383278,0.654685494,1.432732039,0.980616175,0.055255696,0.592297818,0.899589828,0.898716303,1,0.98279846,0.604738447,0.86097561,0.871,0.96322208,0,0.014890886,0.021132424,0.93042362,0.773,0.708408216,435.1437832,0.493068036,0.854759568,0.909884467,1,0.809435173,1,0.630166881,0.877697842,0.869768935,0.948478377,0.732991014,0.080597015,0.715853659,0.04901945,0.419512195,0.952562327,0.513735558,61630,0.86957638,11.66373659,0.354685494,0.086956522,0.933119384,6.020108523,0.719640565,0.065576959,0.63478819,0.974484789,0.740308087,0.910299754,0.976636714,0.109,0.638,0.02,0.165,0.057,0.005,0,0.006,79.3,1.0038,3,Q4_high,1
06059075606,"Census Tract 756.06, Orange County, California",Orange,5911,0.003721874,urban_area,82.1,0.707766367,0.837479247,0.932477535,4,No,1.413538265,0.964698331,0.296156046,0.673299101,1.091573962,0.918613607,-0.005632471,0.45648267,1.155211846,0.992554557,-0.441131184,0.178690629,1.350802588,0.965982028,0.158195594,0.755327343,0.934190492,0.965725289,1,0.98279846,0.661581137,0.906675225,0.849,0.922143774,0.024120206,0.244415918,0.05905153,0.792426187,0.725,0.437612323,425.1041751,0.51283697,0.965986395,0.997047497,1,0.809435173,0.943283582,0.147946085,0.47826087,0.446854942,0.978099938,0.918613607,0.095555556,0.605134788,0.04978792,0.396790757,0.441867166,0.179332478,102579,0.979974326,11.68513398,0.345314506,0,0.991591784,1.806631232,0.384467266,0.076637891,0.702695764,0.984936832,0.834274711,0.913157572,0.983183569,0.134,0.666,0,0.185,0.014,0,0,0,82.1,1.2826,2,Q4_high,1
06059075607,"Census Tract 756.07, Orange County, California",Orange,6381,0,urban_area,81.5,0.640179718,0.588310902,0.834017972,4,No,1.096043465,0.910783055,0.122953803,0.590885751,0.835141558,0.796405648,0.014735339,0.466880616,0.37265557,0.704621309,0.054175515,0.547368421,1.078087712,0.898202824,-0.176122135,0.251091142,0.867575615,0.822593068,0.952,0.493068036,0.649519744,0.897817715,0.813,0.839987163,0.015490021,0.149935815,0.069040794,0.7521181,0.849,0.969833119,411.3763722,0.530680359,0.516232465,0.421052632,1,0.809435173,0.939271255,0.138896021,0.367346939,0.301091142,0.957968902,0.796405648,0.129824561,0.36944801,0.04978792,0.396790757,0.984006595,0.562644416,55426,0.825417202,11.57430185,0.376379974,0.16872428,0.776123235,6.462182109,0.737740693,0.036286461,0.254942234,0.979559118,0.783440308,0.890611252,0.907702182,0.135,0.471,0.001,0.362,0.027,0,0,0.003,81.5,1.8801,2,Q4_high,1
06059075701,"Census Tract 757.01, Orange County, California",Orange,7155,0.023060797,urban_area,83,0.796983312,0.401200702,0.729653402,3,No,0.859691363,0.843260591,-0.069692757,0.483311938,-0.050156554,0.390372272,-0.288855905,0.345699615,0.562171029,0.824261874,-0.876480199,0.062130937,0.786787483,0.791784339,0.347428515,0.887933248,0.821935121,0.709370988,0.989,0.888318357,0.300355574,0.519512195,0.776,0.723491656,0.084434084,0.677406932,0.340085493,0.1957638,0.86,0.979910141,470.8209772,0.434531451,0.620365793,0.561103979,1,0.809435173,0.997333333,0.258921694,0.41991342,0.368549422,0.888469229,0.390372272,0.082644628,0.701732991,0.04899293,0.425032092,0.065707225,0.056867779,42213,0.679653402,11.8390065,0.294480103,0.124324324,0.877406932,7.980539955,0.792169448,0.042218608,0.365468549,0.933267425,0.472143774,0.865276913,0.802567394,0.461,0.403,0.01,0.084,0.028,0.014,0,0,83,1.9439,3,Q3,1
06059075702,"Census Tract 757.02, Orange County, California",Orange,3809,0.021265424,urban_area,81.7,0.666238768,0.486338118,0.78254172,4,No,0.761910692,0.805006418,0.2871549,0.668806162,0.55941089,0.651732991,0.030474622,0.475353017,-0.38727349,0.236585366,0.103610125,0.625032092,1.456529667,0.983953787,-0.272541807,0.174582798,0.890298705,0.877406932,0.934,0.37195122,0.547121379,0.812066752,0.875,0.968806162,0.019036954,0.188575096,0.051522434,0.820539153,0.767,0.674133504,390.9602855,0.582220796,0.876213592,0.935430039,0.923076923,0.016174583,1,0.630166881,0.382352941,0.31944801,0.93632287,0.651732991,0.120772947,0.424775353,0.04939042,0.409306804,0.997008675,0.587419769,52857,0.800449294,11.84627233,0.291784339,0.407407407,0.087355584,7.152425693,0.764826701,0.04294102,0.379717587,0.985436893,0.838254172,0.911527877,0.979204108,0.17,0.681,0,0.115,0.028,0.003,0.003,0,81.7,1.1944,3,Q4_high,1
06059075703,"Census Tract 757.03, Orange County, California",Orange,4508,0.017968057,urban_area,80.3,0.488318357,0.74517338,0.90436457,4,No,0.9074382,0.858151476,0.692945727,0.829268293,1.157109921,0.944929397,0.056711124,0.488189987,1.061674608,0.983697047,-0.121901622,0.314634146,1.479713808,0.98677792,-0.009569406,0.473555841,0.949519768,0.984980745,0.985,0.845571245,0.590599676,0.850064185,0.883,0.97618742,0.006593407,0.06521181,0.028883456,0.904878049,0.751,0.581001284,390.9602855,0.582220796,0.93986014,0.990115533,1,0.809435173,1,0.630166881,0.661764706,0.678883184,0.98324479,0.944929397,0.127272727,0.385430039,0.04939042,0.409306804,0.868763824,0.418998716,59703,0.858151476,11.78131728,0.312451861,0,0.991591784,1.411161632,0.326829268,0.04252862,0.371373556,0.99020979,0.882926829,0.909191156,0.974197689,0.193,0.638,0.008,0.109,0.047,0.004,0,0,80.3,0.9438,3,Q4_high,1
06059075805,"Census Tract 758.05, Orange County, California",Orange,4147,0.015673981,urban_area,81.1,0.581643132,0.057750129,0.523106547,3,No,-0.028221827,0.472143774,0.134339075,0.596277279,-0.063398957,0.386649551,-0.24354519,0.362002567,-0.224117011,0.314890886,-0.187759522,0.279332478,0.617050522,0.719127086,0.008660866,0.507188703,0.642011119,0.371116816,0.95,0.477150193,0.356607495,0.597560976,0.774189189,0.71720154,0.061691542,0.564955071,0.300949866,0.232734275,0.764,0.654621309,455.776806,0.453594352,0.5448,0.457381258,1,0.809435173,1,0.630166881,0.504347826,0.479332478,0.887429644,0.386649551,0.103174603,0.55,0.04863521,0.438061617,0.753857109,0.331964056,31406,0.479460847,11.94894878,0.246213094,0.442622951,0.049293967,7.28991927,0.770346598,0.033656386,0.201412067,0.888,0.305391528,0.833509428,0.670988447,0.467,0.495,0.004,0.023,0.009,0.003,0,0,81.1,1.4517,2,Q2,1
06059075806,"Census Tract 758.06, Orange County, California",Orange,6273,0.007970668,urban_area,80.6,0.520924262,0.03000272,0.507958922,3,No,0.245088602,0.590500642,-0.267896389,0.363671374,-0.807092843,0.189473684,-0.290151173,0.345314506,-0.046539366,0.41309371,-0.346920884,0.212195122,0.728287837,0.767008986,-0.176073745,0.251219512,0.74799229,0.551604621,0.945,0.440115533,0.310547334,0.532092426,0.783931034,0.748138639,0.025666667,0.260333761,0.261485808,0.281001284,0.769,0.684980745,533.7220763,0.366238768,0.465534466,0.357766367,0.990243902,0.388318357,1,0.630166881,0.23125,0.147111682,0.829046506,0.189473684,0.116504854,0.453080873,0.04863521,0.438061617,0.594674073,0.244929397,35263,0.557637997,11.86181003,0.285365854,0.274509804,0.412130937,7.974818789,0.792041078,0.033550884,0.198587933,0.917082917,0.405391528,0.846961487,0.72156611,0.451,0.481,0.011,0.048,0.008,0,0,0,80.6,2.0025,3,Q3,1
06059075807,"Census Tract 758.07, Orange County, California",Orange,4163,0.014893106,urban_area,80.7,0.53267009,0.399474802,0.728754814,3,No,0.665748754,0.771887035,0.238767329,0.644929397,-0.552285536,0.240564827,-0.181462634,0.384210526,0.131783635,0.530808729,0.10874205,0.632605905,1.053581878,0.890500642,0.1082661,0.681514763,0.865779927,0.818356868,0.993,0.93254172,0.356797792,0.597817715,0.816,0.848331194,0.02258636,0.226829268,0.223498864,0.340436457,0.771,0.696084724,455.776806,0.453594352,0.690295359,0.664313222,1,0.809435173,1,0.630166881,0.590604027,0.593260591,0.849049965,0.240564827,0.160714286,0.220731707,0.04899293,0.425032092,1,0.800513479,48344,0.756867779,11.89124575,0.274967908,0.279411765,0.393132221,9.098819901,0.822849807,0.035575855,0.240693196,0.929957806,0.457381258,0.883216395,0.880487805,0.436,0.509,0.002,0.046,0.004,0.004,0,0,80.7,1.7924,3,Q4_high,1
06059075808,"Census Tract 758.08, Orange County, California",Orange,3300,0.012727273,urban_area,81.8,0.677150193,0.504184947,0.789345315,4,No,0.774761726,0.810397946,-0.049285814,0.494736842,0.485183326,0.617843389,-0.180496654,0.384852375,1.167018067,0.993581515,-0.404789028,0.192682927,1.401869463,0.974582798,0.031599305,0.549935815,0.820544176,0.706803594,0.974,0.709563543,0.407592824,0.660462131,0.885,0.978883184,0.032213845,0.328369705,0.236243103,0.31758665,0.812,0.888382542,455.776806,0.453594352,0.909753874,0.970218228,1,0.809435173,1,0.630166881,0.285714286,0.201219512,0.93049569,0.617843389,0.07106599,0.781450578,0.04899293,0.425032092,0.624853114,0.259050064,49915,0.772913992,11.7924472,0.30860077,0,0.991591784,0.463971196,0.157252888,0.040102062,0.326829268,0.982680036,0.81322208,0.89218472,0.914377407,0.2,0.718,0,0.054,0.025,0.002,0,0,81.8,1.3133,3,Q4_high,1
06059075809,"Census Tract 758.09, Orange County, California",Orange,2822,0,urban_area,83.8,0.857381258,0.877805526,0.944672657,4,No,1.135367181,0.919383825,1.09527726,0.942618742,0.985572542,0.870988447,0.127919948,0.520025674,1.159148155,0.992811297,-0.426924706,0.185109114,1.35017426,0.965853659,0.099585872,0.666110398,0.900070872,0.900256739,1,0.98279846,0.586799277,0.846341463,0.841,0.906675225,0.010387158,0.098331194,0.022063412,0.927471117,0.702,0.324326059,336.8773229,0.672143774,0.972736125,0.998331194,1,0.809435173,1,0.630166881,1,0.950898588,0.969778375,0.870988447,0.10880829,0.508408216,0.0482775,0.454300385,0.443268277,0.179717587,94509,0.973042362,11.97911915,0.229011553,0,0.991591784,3.565399042,0.569319641,0.072889207,0.680872914,1,0.974390244,0.919922983,0.991912709,0.127,0.704,0.004,0.139,0.018,0,0,0.009,83.8,2.2149,3,Q4_high,1
06059075810,"Census Tract 758.10, Orange County, California",Orange,3028,0.020805812,urban_area,84.3,0.88928113,0.581465347,0.830680359,4,No,0.705714787,0.785622593,0.481135007,0.751861361,1.014680733,0.883825417,0.105660433,0.508087291,1.184098186,0.994865212,-0.986471207,0.037869063,1.32884031,0.961617458,0.049535121,0.581514763,0.870871863,0.832220796,0.972,0.687740693,0.50346620500000006,0.766110398,0.845,0.914377407,0.039320822,0.394865212,0.02796472,0.907702182,0.719,0.406097561,354.8302481,0.636200257,0.966666667,0.997175866,1,0.809435173,1,0.630166881,0.6,0.603658537,0.972063492,0.883825417,0.088888889,0.655776637,0.0482775,0.454300385,0.074523966,0.060205392,64699,0.888061617,11.95175052,0.2436457,0,0.991591784,0.610927391,0.186392811,0.040392568,0.332734275,0.98989899,0.880680359,0.912289808,0.981386393,0.13,0.645,0.005,0.197,0.022,0,0,0,84.3,1.9247,3,Q4_high,1
06059075811,"Census Tract 758.11, Orange County, California",Orange,3344,0,urban_area,83.5,0.837291399,-0.207108528,0.368806162,2,No,-0.372132152,0.334017972,-0.006979186,0.52195122,-2.032739226,0.043260591,-0.20404028,0.376636714,-0.321224341,0.266238768,-1.01114452,0.030937099,0.649095149,0.734403081,0.21410921,0.808985879,0.62602865,0.346854942,0.982,0.813029525,0.284739152,0.496277279,0.760107604,0.665596919,0.063360882,0.574454429,0.259667328,0.282926829,0.695,0.292169448,453.3584461,0.455712452,0.554216867,0.469062901,0.993865031,0.503337612,0.970930233,0.210783055,0.602941176,0.607381258,0.732828044,0.043260591,0.150537634,0.261296534,0.0482775,0.454300385,0,0.016559692,29368,0.436071887,11.99962961,0.221181001,0.382857143,0.121309371,6.539598905,0.740693196,0.030855461,0.152503209,0.872289157,0.264184852,0.851926802,0.742747112,0.554,0.312,0.001,0.117,0.009,0,0,0.008,83.5,1.875,3,Q2,1
06059075812,"Census Tract 758.12, Orange County, California",Orange,6477,0.007874016,urban_area,80.1,0.465725289,0.118449606,0.56071887,3,No,0.092302823,0.525160462,0.156222924,0.606290116,-0.984585963,0.15648267,-0.158738276,0.392939666,-0.042232414,0.416046213,-0.169728351,0.288831836,0.773256477,0.787548139,0.225340209,0.820795892,0.674429436,0.420410783,0.992,0.920346598,0.302645228,0.52156611,0.770999706,0.7042362,0.051470588,0.496919127,0.204636491,0.371501926,0.781,0.752182285,454.8400944,0.454813864,0.530765115,0.438767651,0.991913747,0.434595635,1,0.630166881,0.592885375,0.595378691,0.81511254,0.15648267,0.035175879,0.948395379,0.0482775,0.454300385,0.741974745,0.32605905,30797,0.467394095,11.98605309,0.226700899,0.348837209,0.18902439,9.80381807,0.839666239,0.031611288,0.163157895,0.850722311,0.216302953,0.866925927,0.809627728,0.491,0.423,0.002,0.048,0.012,0,0.019,0.004,80.1,1.2678,3,Q2,1
06059075813,"Census Tract 758.13, Orange County, California",Orange,5060,0.006521739,urban_area,82.3,0.730231065,0.597883502,0.839537869,4,No,0.738567855,0.797432606,0.570533133,0.786264442,0.940143822,0.849037227,-0.167984725,0.390243902,0.625713121,0.855584082,-0.229954127,0.259435173,1.172477726,0.925288832,0.181473625,0.778818999,0.921250495,0.941463415,0.995,0.955455712,0.476164384,0.738125802,0.848,0.919961489,0.036835496,0.372143774,0.216680265,0.350706033,0.747,0.55661104,455.462895,0.454557125,0.856401384,0.911424904,1,0.809435173,1,0.630166881,0.709677419,0.727856226,0.966212027,0.849037227,0.087412587,0.665468549,0.0482775,0.454300385,0.511935293,0.207317073,52992,0.801861361,11.97394198,0.231707317,0.274509804,0.412130937,13.46331751,0.894865212,0.065698974,0.635686778,1,0.974390244,0.879005719,0.863928113,0.237,0.536,0.018,0.158,0.046,0,0.004,0,82.3,1.4988,3,Q4_high,1
06059075814,"Census Tract 758.14, Orange County, California",Orange,2915,0,urban_area,82.1,0.707766367,0.603793339,0.842490372,4,No,0.706385122,0.786007702,0.624700335,0.805391528,0.732244798,0.741976893,-0.005177527,0.45661104,0.969741507,0.970860077,-0.004915309,0.431578947,1.161366265,0.922079589,0.04209745,0.56957638,0.861063465,0.807060334,0.993,0.93254172,0.634754991,0.883953787,0.840100225,0.905391528,0.007082153,0.069961489,0.031858315,0.894865212,0.733,0.479974326,453.5069829,0.455584082,0.828440367,0.875609756,1,0.809435173,1,0.630166881,0.547619048,0.537933248,0.949891068,0.741976893,0.085227273,0.682220796,0.0482775,0.454300385,0.860835588,0.411168164,62098,0.872015404,11.90497142,0.26944801,0.055555556,0.96322208,0.302825255,0.120025674,0.080297083,0.723491656,0.986238532,0.845314506,0.883626531,0.88241335,0.158,0.471,0.017,0.302,0.047,0,0.005,0,82.1,1.5915,2,Q4_high,1
06059075815,"Census Tract 758.15, Orange County, California",Orange,5545,0,urban_area,82.2,0.718485237,0.086152226,0.541335045,3,No,-0.02607583,0.473299101,-0.052198024,0.492939666,-0.42965828,0.274326059,-0.078101405,0.420154044,-0.08664983,0.388703466,-0.155980599,0.29563543,0.847542287,0.81758665,0.25792733,0.844415918,0.755275023,0.565725289,0.984,0.835365854,0.284833193,0.496790757,0.801,0.804942234,0.070723684,0.616623877,0.10198803,0.625545571,0.711,0.367265725,455.776806,0.453594352,0.685372005,0.656739409,0.993670886,0.496020539,1,0.630166881,0.443478261,0.400898588,0.858676727,0.274326059,0.163157895,0.21309371,0.04863521,0.438061617,0.864180835,0.414634146,32199,0.497304236,11.93841654,0.25237484,0.325396825,0.246084724,1.736203243,0.375994865,0.033461855,0.196919127,0.897856242,0.334531451,0.855678296,0.76097561,0.427,0.45,0.062,0.042,0.017,0,0.002,0,82.2,2.828,3,Q2,1
06059075816,"Census Tract 758.16, Orange County, California",Orange,3630,0.015702479,urban_area,81.5,0.640179718,0.283929002,0.655712452,3,No,0.262521444,0.597817715,0.617044596,0.801540436,-0.284668224,0.313735558,-0.076695789,0.421309371,-0.029956148,0.424903723,-0.014991121,0.415532734,0.79499804,0.796148909,0.003738904,0.496919127,0.686339706,0.439537869,0.965,0.611617458,0.408828383,0.662644416,0.783,0.745827985,0.038755459,0.390821566,0.102914281,0.622721438,0.795,0.817522465,455.776806,0.453594352,0.507450331,0.410012837,1,0.809435173,1,0.630166881,0.836065574,0.842233633,0.870059064,0.313735558,0.126126126,0.390885751,0.04863521,0.438061617,0.957940146,0.52169448,36859,0.590243902,11.91974799,0.262772786,0.383458647,0.11976893500000001,3.732853628,0.581899872,0.036339684,0.255969191,0.970198675,0.707573813,0.860861322,0.782028241,0.44,0.382,0.039,0.109,0.026,0.004,0,0,81.5,1.7155,3,Q3,1
06059075901,"Census Tract 759.01, Orange County, California",Orange,4011,0.02617801,urban_area,80.3,0.488318357,0.196284017,0.601540436,3,No,0.137850623,0.544801027,0.451713527,0.740308087,-0.269915496,0.319383825,-0.164461674,0.39127086,0.149753113,0.544415918,0.316849106,0.82605905,0.354447322,0.603465982,0.151352285,0.747240051,0.642982676,0.372400513,0.948,0.463286264,0.38724548600000003,0.635815148,0.713,0.481065469,0.098030439,0.725673941,0.212587151,0.358664955,0.776,0.72605905,455.776806,0.453594352,0.32452082,0.201155327,0.996610169,0.593581515,1,0.630166881,0.727272727,0.7457638,0.871217216,0.319383825,0.068686869,0.795892169,0.0482775,0.454300385,0.771934077,0.345186136,39087,0.629910141,11.96960336,0.234531451,0.284693878,0.375481386,38.5707177,0.977406932,0.035767217,0.243902439,0.986781229,0.850192555,0.834638816,0.675481386,0.375,0.518,0.004,0.066,0.028,0,0.009,0,80.3,1.3455,2,Q3,1
06059075902,"Census Tract 759.02, Orange County, California",Orange,7308,0.004926108,urban_area,81.1,0.581643132,0.045114844,0.515019255,3,No,-0.094422198,0.443902439,0.105685985,0.583568678,0.424649782,0.589730424,-0.281485582,0.348267009,0.137845429,0.536585366,0.158038442,0.697304236,0.626578446,0.724518614,-0.345767519,0.129781772,0.60331144,0.311810013,0.89,0.192362003,0.32853514,0.558408216,0.747,0.605006418,0.065775401,0.59114249,0.247749884,0.303080873,0.756,0.609563543,533.9406588,0.365725289,0.262573964,0.144672657,0.985294118,0.291848524,1,0.630166881,0.517241379,0.497432606,0.925743549,0.589730424,0.037313433,0.942041078,0.04863521,0.438061617,0.939065363,0.495121951,33943,0.532220796,11.88263967,0.277535302,0.197560976,0.688446727,13.81920708,0.898074454,0.046727497,0.446469833,0.941568047,0.515404365,0.858792715,0.773299101,0.433,0.474,0.018,0.062,0.011,0.002,0,0,81.1,1.9433,3,Q3,1
06059076000,"Census Tract 760, Orange County, California",Orange,9150,0.035956284,urban_area,75.8,0.091335045,0.192032455,0.598202824,3,No,0.202179397,0.571116816,0.388261332,0.715661104,0.477581624,0.614762516,-0.411548889,0.300898588,-0.203796237,0.32593068,0.401620573,0.865982028,0.171842544,0.528626444,0.118593692,0.699486521,0.721404682,0.496148909,0.945,0.440115533,0.340872375,0.575609756,0.687306835,0.395378691,0.094711219,0.71720154,0.416790708,0.138896021,0.777,0.731835687,534.447781,0.36534018,0.439949028,0.328241335,0.986526946,0.314377407,0.95863747,0.180872914,0.908641975,0.885750963,0.929898924,0.614762516,0.09252669,0.627663671,0.04791979,0.470795892,0.740652252,0.32528883200000003,33464,0.522913992,11.94339171,0.249807445,0.302325581,0.314955071,46.72886892,0.98279846,0.034044435,0.211039795,0.863969417,0.245699615,0.82090985,0.616688062,0.54,0.305,0.022,0.121,0.007,0,0.006,0,75.8,1.0106,3,Q3,1
06059076101,"Census Tract 761.01, Orange County, California",Orange,9594,0.001876173,urban_area,82.3,0.730231065,0.120146645,0.561617458,3,No,0.34057008,0.631578947,-0.089257336,0.470346598,-0.319763848,0.30436457,-0.359185647,0.320539153,-0.021861771,0.430808729,0.221300463,0.758793325,0.072489963,0.486521181,0.252894245,0.841976893,0.777835805,0.612066752,0.984,0.835365854,0.405821918,0.657766367,0.679131964,0.372143774,0.069544365,0.612195122,0.444848735,0.125673941,0.778,0.737227214,459.5688828,0.448652118,0.233929048,0.121309371,0.995774648,0.574454429,0.903553299,0.083825417,0.659292035,0.676123235,0.867303908,0.30436457,0.05027933,0.897946085,0.04791979,0.470795892,0.909660808,0.461489089,35498,0.56283697,12.03176642,0.201540436,0.273584906,0.415789474,23.94623168,0.953401797,0.030793292,0.151091142,0.915444118,0.4,0.808441965,0.566752246,0.379,0.381,0.039,0.127,0.045,0,0.028,0,82.3,2.446,3,Q3,1
06059076102,"Census Tract 761.02, Orange County, California",Orange,8492,0.428638719,urban_area,89.3,0.99762516,-0.765238873,0.101540436,1,Yes,-1.893557138,0.012708601,-0.028556939,0.509114249,-0.543767896,0.2436457,-0.364285381,0.318228498,-0.301746132,0.275481386,0.304366419,0.820025674,-0.044422043,0.438896021,-0.353526637,0.127086008,0.612789735,0.327214377,0.874,0.149293967,0.215382021,0.368549422,0.673,0.353016688,0.087192324,0.689088575,0.462486118,0.116046213,0.37,0.003080873,458.9372606,0.449807445,0.095421953,0.034403081,0.990384615,0.392362003,0.9296875,0.122528883,0.848484848,0.85102695799999994,0.849718636,0.2436457,0.106382979,0.526251605,0.04791979,0.470795892,0.786696941,0.355327343,18717,0.160333761,11.95663085,0.241591784,0.19924812,0.681771502,37.39145165,0.975994865,0.033066663,0.188446727,0.868725869,0.256097561,0.790767256,0.496277279,0.507,0.261,0.059,0.151,0.015,0.004,0.001,0.003,89.3,2.9117,3,Q1_low,1
06059076201,"Census Tract 762.01, Orange County, California",Orange,7619,0.011287571,urban_area,79,0.344094994,0.581999849,0.831065469,4,No,0.815231795,0.828112965,0.623810526,0.804621309,0.80410993,0.77843389,-0.12115799,0.406290116,0.539326589,0.810397946,-0.005427745,0.43055199,0.916693937,0.843260591,0.020955215,0.531450578,0.883068783,0.861360719,0.971,0.676957638,0.415217798,0.66970475,0.802139209,0.808472401,0.034076352,0.347368421,0.143389215,0.507445443,0.823,0.920795892,455.776806,0.453594352,0.669294606,0.633119384,0.995807128,0.575353017,1,0.630166881,0.833333333,0.840243902,0.955532787,0.77843389,0.059016393,0.853530167,0.0482775,0.454300385,1,0.800513479,41901,0.674454429,12.08841296,0.164955071,0.191860465,0.707509628,2.299602776,0.446213094,0.032817831,0.183953787,0.947717842,0.546983312,0.868274812,0.816431322,0.293,0.444,0.012,0.24,0.011,0,0,0,79,0.8875,3,Q3,1
